9.7855e-37
1.4684e-35
2.0984e-34
2.856e-33
3.7019e-32
4.5699e-31
5.3726e-30
6.0155e-29
6.4145e-28
6.5142e-27
6.3003e-26
5.8032e-25
5.0908e-24
4.2531e-23
3.384e-22
2.5642e-21
1.8505e-20
1.2718e-19
8.3249e-19
5.1895e-18
3.081e-17
1.742e-16
9.3803e-16
4.8105e-15
2.3495e-14
1.0928e-13
4.8411e-13
2.0424e-12
8.2062e-12
3.1401e-11
1.1444e-10
3.9717e-10
1.3128e-09
4.1327e-09
1.239e-08
3.5375e-08
9.6194e-08
2.4911e-07
6.144e-07
1.4432e-06
3.2284e-06
6.8779e-06
1.3955e-05
2.6966e-05
4.9625e-05
8.6976e-05
0.00014518
0.00023078
0.00034939
0.00050377
0.00069175
0.00090464
0.0011267
0.0013364
0.0015097
0.0016242
0.0016642
0.0016241
0.0015099
0.0013387
0.0011362
0.00093542
0.00077624
0.00070717
0.00078528
0.0010734
0.0016413
0.0025891
0.0041122
0.006598
0.010697
0.017281
0.027214
0.040968
0.058182
0.077379
0.096024
0.11101
0.11946
0.11965
0.11152
0.096719
0.078059
0.058623
0.040969
0.026643
0.016122
0.0090787
0.0047572
0.0023197
0.0010531
0.00044972
0.00020738
0.00019682
0.00037544
0.00062308
0.00070499
0.00052568
0.00025701
8.2313e-05
1.8797e-36
2.8205e-35
4.0308e-34
5.486e-33
7.1109e-32
8.778e-31
1.032e-29
1.1555e-28
1.2321e-27
1.2513e-26
1.2102e-25
1.1147e-24
9.7786e-24
8.1695e-23
6.5001e-22
4.9255e-21
3.5545e-20
2.443e-19
1.5991e-18
9.9683e-18
5.9181e-17
3.3461e-16
1.8018e-15
9.2403e-15
4.513e-14
2.0992e-13
9.299e-13
3.9231e-12
1.5763e-11
6.0317e-11
2.1981e-10
7.6291e-10
2.5217e-09
7.9382e-09
2.3799e-08
6.7951e-08
1.8477e-07
4.7851e-07
1.1802e-06
2.7721e-06
6.2012e-06
1.3211e-05
2.6806e-05
5.1797e-05
9.5323e-05
0.00016707
0.00027886
0.0004433
0.00067113
0.00096766
0.0013288
0.0017377
0.0021642
0.0025671
0.0028999
0.0031199
0.0031967
0.0031198
0.0029012
0.0025749
0.0021945
0.0018327
0.0015856
0.0015769
0.0019497
0.0028375
0.0043274
0.0064712
0.009406
0.01358
0.019953
0.029973
0.045183
0.066508
0.093492
0.12381
0.15339
0.17722
0.19068
0.19096
0.17798
0.15436
0.12458
0.093562
0.065386
0.042521
0.025731
0.01449
0.0075927
0.0037028
0.0016852
0.00075738
0.00057528
0.0013059
0.0032375
0.0055905
0.0063684
0.0047557
0.0023261
0.00074507
3.4386e-36
5.1598e-35
7.3737e-34
1.0036e-32
1.3008e-31
1.6058e-30
1.8879e-29
2.1138e-28
2.254e-27
2.289e-26
2.2139e-25
2.0392e-24
1.7889e-23
1.4945e-22
1.1891e-21
9.0105e-21
6.5025e-20
4.4691e-19
2.9253e-18
1.8236e-17
1.0826e-16
6.1213e-16
3.2962e-15
1.6904e-14
8.2559e-14
3.8401e-13
1.7011e-12
7.1768e-12
2.8836e-11
1.1034e-10
4.0212e-10
1.3956e-09
4.6131e-09
1.4522e-08
4.3537e-08
1.2431e-07
3.3802e-07
8.7537e-07
2.159e-06
5.0712e-06
1.1344e-05
2.4168e-05
4.9037e-05
9.4756e-05
0.00017438
0.00030563
0.00051014
0.00081095
0.0012277
0.0017702
0.0024308
0.0031789
0.0039592
0.0046961
0.005305
0.0057074
0.005848
0.0057077
0.0053094
0.0047188
0.0040434
0.0034396
0.00313
